time_s,range_m,pursuer_speed_m_s,closing_velocity_m_s,a_cmd_norm_m_s2,a_applied_norm_m_s2,aM_parallel_m_s2,aM_total_norm_m_s2,saturated,guidance_updated
37.84,32974.33820069909,688.0030254423975,723.786630165551,1.6685345958255517,1.6685345958255517,15.0,15.09251495601269,False,True
37.85,32967.098863524116,688.1530256446787,723.9335583261602,1.6688400367545224,1.6688400367545224,15.0,15.092548726715275,False,True
37.86,32959.85805705583,688.3030258469897,724.0804875877157,1.6691462797042782,1.6691462797042782,15.0,15.09258259222227,False,True
37.87,32952.615781283246,688.453026049331,724.2274179508822,1.669453324926944,1.669453324926944,15.0,15.092616552609744,False,True
37.88,32945.37203619531,688.6030262517027,724.3743494163244,1.6697611726730386,1.6697611726730386,15.0,15.092650607953741,False,True
37.89,32938.12682178099,688.7530264541049,724.521281984707,1.6700698231914604,1.6700698231914604,15.0,15.092684758330266,False,True
37.9,32930.88013802927,688.9030266565378,724.6682156566933,1.6703792767294878,1.6703792767294878,15.0,15.092719003815295,False,True
37.910000000000004,32923.6319849291,689.0530268590016,724.8151504329464,1.6706895335327836,1.6706895335327836,15.0,15.092753344484763,False,True
37.92,32916.382362469434,689.2030270614968,724.9620863141297,1.6710005938453945,1.6710005938453945,15.0,15.092787780414579,False,True
37.93,32909.131270639205,689.353027264023,725.1090233009054,1.671312457909748,1.671312457909748,15.0,15.09282231168062,False,True
37.94,32901.878709427365,689.503027466581,725.2559613939358,1.6716251259666475,1.6716251259666475,15.0,15.092856938358722,False,True
37.95,32894.62467882284,689.6530276691706,725.4029005938822,1.6719385982552826,1.6719385982552826,15.0,15.092891660524696,False,True
37.96,32887.369178814544,689.8030278717921,725.5498409014064,1.6722528750132186,1.6722528750132186,15.0,15.09292647825431,False,True
37.97,32880.1122093914,689.9530280744458,725.6967823171691,1.6725679564764007,1.6725679564764007,15.0,15.092961391623303,False,True
37.980000000000004,32872.85377054232,690.1030282771318,725.8437248418304,1.6728838428791484,1.6728838428791484,15.0,15.092996400707385,False,True
37.99,32865.593862256224,690.2530284798502,725.9906684760505,1.6732005344541592,1.6732005344541592,15.0,15.093031505582225,False,True
38.0,32858.33248452199,690.4030286826013,726.1376132204889,1.673518031432511,1.673518031432511,15.0,15.09306670632346,False,True
38.01,32851.06963732852,690.5530288853854,726.2845590758049,1.6738363340436542,1.6738363340436542,15.0,15.093102003006695,False,True
38.02,32843.80532066468,690.7030290882026,726.431506042657,1.674155442515418,1.674155442515418,15.0,15.093137395707496,False,True
38.03,32836.53953451937,690.8530292910528,726.5784541217038,1.674475357074001,1.674475357074001,15.0,15.093172884501394,False,True
38.04,32829.27227888145,691.0030294939368,726.7254033136031,1.6747960779439797,1.6747960779439797,15.0,15.09320846946389,False,True
38.050000000000004,32822.00355373979,691.1530296968543,726.8723536190123,1.6751176053483041,1.6751176053483041,15.0,15.093244150670452,False,True
38.06,32814.73335908325,691.3030298998058,727.0193050385884,1.6754399395082957,1.6754399395082957,15.0,15.093279928196504,False,True
38.07,32807.46169490069,691.4530301027913,727.166257572988,1.6757630806436459,1.6757630806436459,15.0,15.093315802117448,False,True
