time_s,range_m,pursuer_speed_m_s,closing_velocity_m_s,a_cmd_norm_m_s2,a_applied_norm_m_s2,aM_parallel_m_s2,aM_total_norm_m_s2,saturated,guidance_updated
0.2,49627.93512007113,9.100008120746818,57.9104580012628,0.05304793118998123,0.05304793118998123,45.0,45.000031267578066,False,True
0.21,49627.35168505431,9.550008135480224,58.343477298864,0.05304793118998123,0.05304793118998123,45.0,45.00003421425718,False,False
0.22,49626.7639198019,10.00000817901744,58.776500548159646,0.05304793118998123,0.05304793118998123,45.0,45.00003702833565,False,False
0.23,49626.17182427666,10.450008250089562,59.20952751954992,0.05304793118998123,0.05304793118998123,45.0,45.00003972123358,False,False
0.24,49625.575398443434,10.900008347534811,59.642558002486915,0.05304793118998123,0.05304793118998123,45.0,45.0000423029567,False,False
0.25,49624.974642269015,11.350008470285522,60.07559180311044,0.05304793118998123,0.05304793118998123,45.0,45.00004478232061,False,False
0.26,49624.36955572199,11.80000861735713,60.50862874225929,0.05304793118998123,0.05304793118998123,45.0,45.00004716713238,False,False
0.27,49623.76013877261,12.250008787838857,60.94166865378614,0.05304793118998123,0.05304793118998123,45.0,45.00004946433865,False,False
0.28,49623.146391392664,12.700008980885682,61.37471138312065,0.05304793118998123,0.05304793118998123,45.0,45.00005168014771,False,False
0.29,49622.52831355538,13.150009195711494,61.807756786036336,0.05304793118998123,0.05304793118998123,45.0,45.00005382013045,False,False
0.3,49621.90590523535,13.600009431583116,62.24080472758645,0.06060596354773781,0.06060596354773781,45.0,45.0000408120128,False,True
0.31,49621.279166220615,14.050009444654574,62.67387386134195,0.06060596354773781,0.06060596354773781,45.0,45.00004342630242,False,False
0.32,49620.64809648214,14.50000948346329,63.10694589790364,0.06060596354773781,0.06060596354773781,45.0,45.000045959458795,False,False
0.33,49620.01269599214,14.950009547222349,63.540020706042434,0.06060596354773781,0.06060596354773781,45.0,45.00004841636621,False,False
0.34,49619.37296472414,15.400009635191545,63.97309816191054,0.06060596354773781,0.06060596354773781,45.0,45.00005080148076,False,False
0.35000000000000003,49618.7289026528,15.850009746673331,64.40617814839301,0.06060596354773781,0.06060596354773781,45.0,45.000053118879,False,False
0.36,49618.08050975388,16.300009881009238,64.83926055453293,0.06060596354773781,0.06060596354773781,45.0,45.00005537229987,False,False
0.37,49617.42778600423,16.750010037576686,65.27234527502016,0.06060596354773781,0.06060596354773781,45.0,45.00005756518092,False,False
0.38,49616.77073138164,17.20001021578611,65.7054322097353,0.06060596354773781,0.06060596354773781,45.0,45.00005970068996,False,False
0.39,49616.109345864934,17.65001041507842,66.13852126334116,0.06060596354773781,0.06060596354773781,45.0,45.000061781752464,False,False
0.4,49615.443629433765,18.100010634922683,66.57161234491629,0.06877558707523683,0.06877558707523683,45.0,45.00005255642907,False,True
0.41000000000000003,49614.773581865455,18.550010647672224,67.00472569553068,0.06877558707523683,0.06877558707523683,45.0,45.00005510633365,False,False
0.42,49614.09920313636,19.000010685618875,67.43784140356365,0.06877558707523683,0.06877558707523683,45.0,45.00005759584564,False,False
0.43,49613.420493223806,19.45001074817269,67.87095937758923,0.06877558707523683,0.06877558707523683,45.0,45.000060027759545,False,False
0.44,49612.73745210599,19.900010834770708,68.30407953000932,0.06877558707523683,0.06877558707523683,45.0,45.0000624046803,False,False
0.45,49612.050079761924,20.350010944875162,68.73720177679314,0.06877558707523683,0.06877558707523683,45.0,45.00006472904003,False,False
0.46,49611.35837617145,20.80001107797181,69.17032603724005,0.06877558707523683,0.06877558707523683,45.0,45.000067003112996,False,False
0.47000000000000003,49610.66234131517,21.25001123356844,69.60345223376277,0.06877558707523683,0.06877558707523683,45.0,45.000069229028995,False,False
0.48,49609.96197517445,21.70001141119346,70.03658029168903,0.06877558707523683,0.06877558707523683,45.0,45.00007140878531,False,False
0.49,49609.257277731354,22.150011610394664,70.46971013907981,0.06877558707523683,0.06877558707523683,45.0,45.0000735442575,False,False
0.5,49608.548248968655,22.60001183073802,70.90284170656217,0.07755961846846175,0.07755961846846175,45.0,45.00006683877722,False,True
0.51,49607.83488865121,23.050011843786805,71.33599678650688,0.07755961846846175,0.07755961846846175,45.0,45.00006944853089,False,False
0.52,49607.11719675878,23.500011882683303,71.76915388694498,0.07755961846846175,0.07755961846846175,45.0,45.00007200831042,False,False
0.53,49606.39517327183,23.95001194693715,72.20231293700796,0.07755961846846175,0.07755961846846175,45.0,45.00007451999376,False,False
0.54,49605.66881817152,24.400012036076262,72.63547386816198,0.07755961846846175,0.07755961846846175,45.0,45.00007698535492,False,False
0.55,49604.93813143969,24.850012149645806,73.06863661407823,0.07755961846846175,0.07755961846846175,45.0,45.00007940607159,False,False
0.56,49604.203113058786,25.300012287207277,73.5018011105128,0.07755961846846175,0.07755961846846175,45.0,45.000081783731886,False,False
0.5700000000000001,49603.4637630119,25.750012448337635,73.9349672951951,0.07755961846846175,0.07755961846846175,45.0,45.00008411984069,False,False
0.58,49602.720081282736,26.200012632628507,74.36813510772387,0.07755961846846175,0.07755961846846175,45.0,45.00008641582535,False,False
0.59,49601.97206785556,26.650012839685417,74.80130448947084,0.07755961846846175,0.07755961846846175,45.0,45.00008867304089,False,False
0.6,49601.21972271522,27.100013069127122,75.23447538349032,0.08695958613893413,0.08695958613893413,45.0,45.00008402180625,False,True
0.61,49600.463045613316,27.5500130828512,75.66767111515213,0.08695958613893413,0.08695958613893413,45.0,45.000086766616285,False,False
0.62,49599.70203653191,28.000013123802862,76.10086863668536,0.08695958613893413,0.08695958613893413,45.0,45.000089467313174,False,False
0.63,49598.93669545368,28.450013191547956,76.53406788946239,0.08695958613893413,0.08695958613893413,45.0,45.00009212529237,False,False
0.64,49598.167022361835,28.900013285665963,76.96726881643333,0.08695958613893413,0.08695958613893413,45.0,45.00009474188419,False,False
0.65,49597.393017240174,29.35001340574935,77.40047136205189,0.08695958613893413,0.08695958613893413,45.0,45.00009731835775,False,False
0.66,49596.614680073006,29.800013551402998,77.83367547220604,0.08695958613893413,0.08695958613893413,45.0,45.000099855924674,False,False
0.67,49595.832010845195,30.250013722243626,78.26688109415271,0.08695958613893413,0.08695958613893413,45.0,45.0001023557425,False,False
0.68,49595.045009542104,30.70001391789927,78.70008817645646,0.08695958613893413,0.08695958613893413,45.0,45.00010481891788,False,False
0.6900000000000001,49594.253676149594,31.15001413800881,79.13329666893195,0.08695958613893413,0.08695958613893413,45.0,45.00010724650951,False,False
0.7000000000000001,49593.45801065404,31.60001438222147,79.56650652258911,0.09697625148240897,0.09697625148240897,45.0,45.000104493138146,False,True
0.71,49592.658012793334,32.050014396892905,79.99974258375308,0.09697625148240897,0.09697625148240897,45.0,45.000107427418016,False,False
0.72,49591.85368255122,32.500014440704064,80.43298026572444,0.09697625148240897,0.09697625148240897,45.0,45.00011032106922,False,False
0.73,49591.04501991199,32.95001451325421,80.86621951787745,0.09697625148240897,0.09697625148240897,45.0,45.00011317520149,False,False
0.74,49590.2320248604,33.400014614153484,81.2994602907298,0.09697625148240897,0.09697625148240897,45.0,45.000115990879685,False,False
0.75,49589.4146973817,33.85001474302245,81.73270253589635,0.09697625148240897,0.09697625148240897,45.0,45.000118769126246,False,False
0.76,49588.5930374616,34.30001489949171,82.16594620604499,0.09697625148240897,0.09697625148240897,45.0,45.0001215109233,False,False
0.77,49587.76704508629,34.75001508320148,82.59919125485501,0.09697625148240897,0.09697625148240897,45.0,45.000124217214896,False,False
0.78,49586.93672024242,35.20001529380126,83.03243763697783,0.09697625148240897,0.09697625148240897,45.0,45.000126888908824,False,False
0.79,49586.102062917045,35.650015530949425,83.46568530799931,0.09697625148240897,0.09697625148240897,45.0,45.0001295268785,False,False
0.8,49585.2630730977,36.100015794312945,83.89893422440426,0.10760988766253222,0.10760988766253222,45.0,45.000128665237426,False,True
0.81,49584.41975050833,36.55001581015409,84.33221074403662,0.10760988766253222,0.10760988766253222,45.0,45.00013183345887,False,False
0.8200000000000001,49583.572095133975,37.00001585748489,84.76548875427882,0.10760988766253222,0.10760988766253222,45.0,45.00013496314769,False,False
0.8300000000000001,49582.72010696017,37.45001593592464,85.19876821009211,0.10760988766253222,0.10760988766253222,45.0,45.000138055229876,False,False
0.84,49581.863785972884,37.90001604510173,85.63204906730958,0.10760988766253222,0.10760988766253222,45.0,45.00014111059848,False,False
0.85,49581.00313215847,38.35001618465335,86.06533128260499,0.10760988766253222,0.10760988766253222,45.0,45.00014413011508,False,False
0.86,49580.13814550377,38.80001635422512,86.49861481346294,0.10760988766253222,0.10760988766253222,45.0,45.000147114611295,False,False
0.87,49579.268825996005,39.250016553470864,86.93189961815058,0.10760988766253222,0.10760988766253222,45.0,45.000150064890136,False,False
0.88,49578.39517362283,39.70001678205229,87.36518565569047,0.10760988766253222,0.10760988766253222,45.0,45.000152981727304,False,False
0.89,49577.517188372265,40.150017039638726,87.79847288583488,0.10760988766253222,0.10760988766253222,45.0,45.000155865872415,False,False
0.9,49576.63487023277,40.600017325906876,88.2317612690409,0.11886044678611092,0.11886044678611092,45.0,45.00015697534632,False,True
0.91,49575.74821891418,41.05001734311492,88.66507866642175,0.11886044678611092,0.11886044678611092,45.0,45.000160416941945,False,False
0.92,49574.857234402574,41.500017394552444,89.09839745034988,0.11886044678611092,0.11886044678611092,45.0,45.0001638212188,False,False
0.93,49573.96191668449,41.95001747985026,89.53171757988315,0.11886044678611092,0.11886044678611092,45.0,45.00016718897754,False,False
0.9400000000000001,49573.062265746856,42.40001759864709,89.96503901477001,0.11886044678611092,0.11886044678611092,45.0,45.0001705209933,False,False
0.9500000000000001,49572.15828157695,42.85001775058923,90.3983617154274,0.11886044678611092,0.11886044678611092,45.0,45.000173818016805,False,False
0.96,49571.249964162496,43.300017935330416,90.83168564291948,0.11886044678611092,0.11886044678611092,45.0,45.00017708077536,False,False
0.97,49570.33731349156,43.75001815253151,91.26501075893732,0.11886044678611092,0.11886044678611092,45.0,45.00018030997386,False,False
0.98,49569.42032955264,44.20001840186033,91.69833702577951,0.11886044678611092,0.11886044678611092,45.0,45.00018350629563,False,False
0.99,49568.49901233454,44.65001868299144,92.13166440633344,0.11886044678611092,0.11886044678611092,45.0,45.00018667040336,False,False
1.0,49567.573361826464,45.100018995605886,92.56499286405732,0.13072766535335376,0.13072766535335376,45.0,45.00018988540481,False,True
1.01,49566.64337772406,45.550019014365176,92.99835175563155,0.13072766535335376,0.13072766535335376,45.0,45.000193637247285,False,False
1.02,49565.70906001427,46.00001907045953,93.43171194813156,0.13072766535335376,0.13072766535335376,45.0,45.00019735238667,False,False
1.03,49564.770408684446,46.45001916352549,93.86507340373481,0.13072766535335376,0.13072766535335376,45.0,45.000201031534075,False,False
1.04,49563.827423722294,46.90001929320658,94.29843608518209,0.13072766535335376,0.13072766535335376,45.0,45.00020467538018,False,False
1.05,49562.8801051159,47.350019459153145,94.73179995576126,0.13072766535335376,0.13072766535335376,45.0,45.00020828459599,False,False
1.06,49561.92845285371,47.80001966102214,95.16516497929155,0.13072766535335376,0.13072766535335376,45.0,45.0002118598335,False,False
1.07,49560.97246692451,48.25001989847696,95.59853112010842,0.13072766535335376,0.13072766535335376,45.0,45.00021540172652,False,False
1.08,49560.012147317444,48.700020171187234,96.03189834304906,0.13072766535335376,0.13072766535335376,45.0,45.00021891089124,False,False
1.09,49559.04749402202,49.15002047882867,96.46526661343815,0.13072766535335376,0.13072766535335376,45.0,45.000222387926996,False,False
1.1,49558.07850702807,49.600020821082914,96.89863589707468,0.1432111325458247,0.1432111325458247,45.0,45.00022788196173,False,True
1.11,49557.105186017,50.05002084157184,97.33203703873248,0.1432111325458247,0.1432111325458247,45.0,45.00023197972698,False,False
1.12,49556.12753097647,50.500020902856065,97.76543940921376,0.1432111325458247,0.1432111325458247,45.0,45.00023604097714,False,False
1.1300000000000001,49555.14554189453,50.95002100457364,98.19884297314381,0.1432111325458247,0.1432111325458247,45.0,45.000240066357215,False,False
1.1400000000000001,49554.159218759574,51.40002114636903,98.63224769561855,0.1432111325458247,0.1432111325458247,45.0,45.00024405649526,False,False
1.1500000000000001,49553.16856156032,51.850021327892854,99.06565354219198,0.1432111325458247,0.1432111325458247,45.0,45.000248012003,False,False
1.16,49552.17357028584,52.3000215488018,99.49906047886422,0.1432111325458247,0.1432111325458247,45.0,45.00025193347636,False,False
1.17,49551.17424492554,52.75002180875845,99.93246847206984,0.1432111325458247,0.1432111325458247,45.0,45.00025582149601,False,False
1.18,49550.17058546915,53.20002210743106,100.3658774886667,0.1432111325458247,0.1432111325458247,45.0,45.0002596766279,False,False
1.19,49549.162591906745,53.65002244449353,100.79928749592499,0.1432111325458247,0.1432111325458247,45.0,45.00026349942373,False,False
1.2,49548.1502642287,54.100022819625195,101.23269846151695,0.15631033513331152,0.15631033513331152,45.0,45.000271476079675,False,True
1.21,49547.13360210216,54.55002284202016,101.66614271089102,0.15631033513331152,0.15631033513331152,45.0,45.00027595504613,False,False
1.22,49546.11260551543,55.00002290902184,102.0995881272114,0.15631033513331152,0.15631033513331152,45.0,45.000280397366055,False,False
1.23,49545.08727445714,55.45002302026673,102.53303467707185,0.15631033513331152,0.15631033513331152,45.0,45.00028480363426,False,False
1.24,49544.05760891626,55.90002317539722,102.96648232746666,0.15631033513331152,0.15631033513331152,45.0,45.000289174431174,False,False
1.25,49543.023608882075,56.35002337406144,103.39993104578105,0.15631033513331152,0.15631033513331152,45.0,45.00029351032331,False,False
1.26,49541.985274344195,56.80002361591311,103.83338079978158,0.15631033513331152,0.15631033513331152,45.0,45.000297811863746,False,False
1.27,49540.942605292556,57.2500239006114,104.2668315576072,0.15631033513331152,0.15631033513331152,45.0,45.00030207959249,False,False
1.28,49539.89560171741,57.70002422782085,104.70028328776009,0.15631033513331152,0.15631033513331152,45.0,45.00030631403693,False,False
1.29,49538.84426360932,58.15002459721118,105.13373595909732,0.15631033513331152,0.15631033513331152,45.0,45.000310515712215,False,False
1.3,49537.78859095914,58.60002500845721,105.56718954082233,0.17002468728303538,0.17002468728303538,45.0,45.00032120323461,False,True
1.31,49536.72858341977,59.050025032935096,106.00067783159459,0.17002468728303538,0.17002468728303538,45.0,45.00032609877637,False,False
1.32,49535.664240980026,59.50002510618363,106.43416723537473,0.17002468728303538,0.17002468728303538,45.0,45.0003309572925,False,False
1.33,49534.59556362909,59.95002522783532,106.86765772037161,0.17002468728303538,0.17002468728303538,45.0,45.00033577933885,False,False
1.34,49533.52255135643,60.4000253975282,107.30114925514066,0.17002468728303538,0.17002468728303538,45.0,45.00034056545883,False,False
1.35,49532.44520415183,60.85002561490568,107.73464180857593,0.17002468728303538,0.17002468728303538,45.0,45.000345316183775,False,False
1.36,49531.36352200538,61.30002587961639,108.1681353499026,0.17002468728303538,0.17002468728303538,45.0,45.00035003203339,False,False
1.37,49530.27750490746,61.75002619131413,108.6016298486695,0.17002468728303538,0.17002468728303538,45.0,45.00035471351594,False,False
1.3800000000000001,49529.187152848805,62.2000265496577,109.03512527474204,0.17002468728303538,0.17002468728303538,45.0,45.0003593611287,False,False
1.3900000000000001,49528.09246582038,62.65002695431086,109.46862159829526,0.17002468728303538,0.17002468728303538,45.0,45.00036397535823,False,False
1.4000000000000001,49526.99344381348,63.100027404942146,109.90211878980695,0.1843535504505926,0.1843535504505926,45.0,45.00037762321072,False,True
1.41,49525.89008646677,63.55002743168189,110.33565211357795,0.1843535504505926,0.1843535504505926,45.0,45.00038297111468,False,False
1.42,49524.78239376956,64.00002751171311,110.76918650272097,0.1843535504505926,0.1843535504505926,45.0,45.00038828141556,False,False
1.43,49523.67036571147,64.45002764466243,111.20272192679317,0.1843535504505926,0.1843535504505926,45.0,45.000393554638464,False,False
1.44,49522.55400228243,64.90002783016158,111.63625835565527,0.1843535504505926,0.1843535504505926,45.0,45.000398791297556,False,False
1.45,49521.43330347265,65.3500280678475,112.06979575946539,0.1843535504505926,0.1843535504505926,45.0,45.00040399189638,False,False
1.46,49520.30826927266,65.80002835736204,112.50333410867265,0.1843535504505926,0.1843535504505926,45.0,45.00040915692816,False,False
1.47,49519.17889967326,66.25002869835194,112.9368733740112,0.1843535504505926,0.1843535504505926,45.0,45.000414286876044,False,False
1.48,49518.04519466555,66.70002909046873,113.37041352649429,0.1843535504505926,0.1843535504505926,45.0,45.00041938221346,False,False
1.49,49516.90715424092,67.15002953336864,113.80395453740866,0.1843535504505926,0.1843535504505926,45.0,45.00042444340425,False,False
1.5,49515.764778391036,67.60003002671247,114.23749637830873,0.1992962466735066,0.1992962466735066,45.0,45.000441319990834,False,True
1.51,49514.61806674036,68.05003005589614,114.67107577142318,0.1992962466735066,0.1992962466735066,45.0,45.000447156667434,False,False
1.52,49513.46701927863,68.50003014325544,115.10465618737582,0.1992962466735066,0.1992962466735066,45.0,45.000452955000156,False,False
1.53,49512.31163599588,68.95003028840942,115.53823759686564,0.1992962466735066,0.1992962466735066,45.0,45.0004587154895,False,False
1.54,49511.151916882445,69.40003049098213,115.9718199708608,0.1992962466735066,0.1992962466735066,45.0,45.0004644386262,False,False
1.55,49509.98786192893,69.85003075060244,116.40540328059343,0.1992962466735066,0.1992962466735066,45.0,45.00047012489154,False,False
1.56,49508.819471126226,70.300031066904,116.83898749755411,0.1992962466735066,0.1992962466735066,45.0,45.000475774757554,False,False
1.57,49507.64674446553,70.75003143952512,117.2725725934872,0.1992962466735066,0.1992962466735066,45.0,45.000481388687255,False,False
1.58,49506.46968193829,71.20003186810874,117.70615854038563,0.1992962466735066,0.1992962466735066,45.0,45.000486967134876,False,False
1.59,49505.288283536254,71.65003235230225,118.13974531048636,0.1992962466735066,0.1992962466735066,45.0,45.00049251054611,False,False
1.6,49504.10254925143,72.10003289175748,118.57333287626552,0.21485206743457208,0.21485206743457208,45.0,45.00051290164236,False,True
1.61,49502.912478694125,72.55003292357098,119.0069594099962,0.21485206743457208,0.21485206743457208,45.0,45.000519264269585,False,False
1.62,49501.718071854455,73.00003301881536,119.44058692823269,0.21485206743457208,0.21485206743457208,45.0,45.000525587674254,False,False
1.6300000000000001,49500.51932872283,73.45003317710082,119.87421540265358,0.21485206743457208,0.21485206743457208,45.0,45.00053187233695,False,False
1.6400000000000001,49499.31624928995,73.90003339804231,120.30784480517823,0.21485206743457208,0.21485206743457208,45.0,45.00053811872948,False,False
1.6500000000000001,49498.10883354678,74.35003368125943,120.74147510796237,0.21485206743457208,0.21485206743457208,45.0,45.00054432731509,False,False
1.6600000000000001,49496.897081484545,74.8000340263764,121.17510628339383,0.21485206743457208,0.21485206743457208,45.0,45.00055049854869,False,False
1.67,49495.68099309479,75.25003443302191,121.60873830408802,0.21485206743457208,0.21485206743457208,45.0,45.00055663287698,False,False
1.68,49494.46056836929,75.70003490082914,122.04237114288406,0.21485206743457208,0.21485206743457208,45.0,45.00056273073873,False,False
1.69,49493.235807300116,76.15003542943558,122.47600477284055,0.21485206743457208,0.21485206743457208,45.0,45.00056879256491,False,False
1.7,49492.00670987956,76.60003601848297,122.90963916723169,0.23102027952844598,0.23102027952844598,45.0,45.00059300019894,False,True
1.71,49490.77327570387,77.05003605311656,123.34331394030471,0.23102027952844598,0.23102027952844598,45.0,45.00059992682283,False,False
1.72,49489.535504763466,77.5000361568162,123.77698966306494,0.23102027952844598,0.23102027952844598,45.0,45.000606813226575,False,False
1.73,49488.29339704914,77.95003632918201,124.21066630804043,0.23102027952844598,0.23102027952844598,45.0,45.00061365987452,False,False
1.74,49487.04695255188,78.40003656981875,124.64434384797657,0.23102027952844598,0.23102027952844598,45.0,45.00062046722302,False,False
1.75,49485.796171263,78.85003687833564,125.07802225583217,0.23102027952844598,0.23102027952844598,45.0,45.00062723572067,False,False
1.76,49484.54105317405,79.3000372543464,125.51170150477583,0.23102027952844598,0.23102027952844598,45.0,45.000633965808355,False,False
1.77,49483.281598276866,79.75003769746911,125.94538156818238,0.23102027952844598,0.23102027952844598,45.0,45.00064065791953,False,False
1.78,49482.01780656351,80.20003820732613,126.37906241962915,0.23102027952844598,0.23102027952844598,45.0,45.00064731248037,False,False
1.79,49480.749678026375,80.65003878354406,126.81274403289254,0.23102027952844598,0.23102027952844598,45.0,45.000653929909895,False,False
1.8,49479.47721265804,81.10003942575364,127.24642638194463,0.24780012888996986,0.24780012888996986,45.0,45.0006822715376,False,True
1.81,49478.20041004066,81.55003946340226,127.68015051473805,0.24780012888996986,0.24780012888996986,45.0,45.00068980114373,False,False
1.82,49476.919270165046,82.00003957614146,128.1138755653797,0.24780012888996986,0.24780012888996986,45.0,45.000697289427606,False,False
1.83,49475.63379302223,82.4500397635603,128.5476015071416,0.24780012888996986,0.24780012888996986,45.0,45.00070473684028,False,False
1.84,49474.343978603545,82.9000400252523,128.98132831349335,0.24780012888996986,0.24780012888996986,45.0,45.00071214382544,False,False
1.85,49473.04982690059,83.35004036081537,129.41505595809866,0.24780012888996986,0.24780012888996986,45.0,45.00071951081959,False,False
1.86,49471.751337905196,83.80004076985173,129.84878441481234,0.24780012888996986,0.24780012888996986,45.0,45.000726838252255,False,False
1.87,49470.44851160949,84.25004125196791,130.282513657677,0.24780012888996986,0.24780012888996986,45.0,45.000734126546014,False,False
1.8800000000000001,49469.14134800583,84.7000418067746,130.71624366091993,0.24780012888996986,0.24780012888996986,45.0,45.00074137611673,False,False
1.8900000000000001,49467.82984708684,85.15004243388661,131.1499743989505,0.24780012888996986,0.24780012888996986,45.0,45.00074858737371,False,False
1.9000000000000001,49466.514008845406,85.60004313292285,131.5837058463565,0.2651908430309206,0.2651908430309206,45.0,45.00078139525165,False,True
1.9100000000000001,49465.19383284967,86.05004317378638,132.01748047631975,0.2651908430309206,0.2651908430309206,45.0,45.00078956781649,False,False
1.92,49463.869319090714,86.5000432961644,132.45125599485158,0.2651908430309206,0.2651908430309206,45.0,45.00079769786362,False,False
1.93,49462.540467559906,86.95004349963395,132.88503237588122,0.2651908430309206,0.2651908430309206,45.0,45.000805785833116,False,False
1.94,49461.20727824883,87.40004378377641,133.31880959351864,0.2651908430309206,0.2651908430309206,45.0,45.00081383215826,False,False
1.95,49459.86975114936,87.8500441481775,133.7525876220515,0.2651908430309206,0.2651908430309206,45.0,45.00082183726566,False,False
1.96,49458.527886253614,88.30004459242713,134.18636643594255,0.2651908430309206,0.2651908430309206,45.0,45.00082980157545,False,False
1.97,49457.18168355395,88.75004511611938,134.62014600982673,0.2651908430309206,0.2651908430309206,45.0,45.000837725501306,False,False
1.98,49455.83114304301,89.20004571885251,135.05392631850862,0.2651908430309206,0.2651908430309206,45.0,45.00084560945068,False,False
1.99,49454.47626471364,89.6500464002287,135.48770733695966,0.2651908430309206,0.2651908430309206,45.0,45.000853453824895,False,False
2.0,49453.11704855898,90.10004715985424,135.9214890403155,0.28319163252485025,0.28319163252485025,45.0,45.00089107451909,False,True
2.0100000000000002,49451.75349413328,90.55004720413777,136.35531531829764,0.28319163252485025,0.28319163252485025,45.0,45.00089993104731,False,False
2.02,49450.38560142786,91.00004733676936,136.78914245779293,0.28319163252485025,0.28319163252485025,45.0,45.00090874377778,False,False
2.0300000000000002,49449.01337043437,91.45004755731317,137.22297043331562,0.28319163252485025,0.28319163252485025,45.0,45.000917513141516,False,False
2.04,49447.63680114464,91.90004786533771,137.65679921954646,0.28319163252485025,0.28319163252485025,45.0,45.00092623956319,False,False
2.05,49446.255893550806,92.35004826041565,138.09062879132955,0.28319163252485025,0.28319163252485025,45.0,45.0009349234613,False,False
2.06,49444.87064764522,92.8000487421238,138.52445912367048,0.28319163252485025,0.28319163252485025,45.0,45.00094356524822,False,False
2.07,49443.48106342051,93.25004931004311,138.95829019173343,0.28319163252485025,0.28319163252485025,45.0,45.000952165330375,False,False
2.08,49442.08714086953,93.70004996375853,139.39212197083899,0.28319163252485025,0.28319163252485025,45.0,45.00096072410833,False,False
2.09,49440.688879985384,94.150050702859,139.82595443646198,0.28319163252485025,0.28319163252485025,45.0,45.00096924197692,False,False
2.1,49439.286280761415,94.60005152693739,140.25978756422904,0.30180169184082767,0.30180169184082767,45.0,45.00101203596647,False,True
2.11,49437.87934273803,95.05005157485124,140.69366665149374,0.30180169184082767,0.30180169184082767,45.0,45.00102161851813,False,False
2.12,49436.46806590682,95.50005171836699,141.12754657517033,0.30180169184082767,0.30180169184082767,45.0,45.00103115591439,False,False
2.13,49435.05245025964,95.95005195703521,141.56142731029786,0.30180169184082767,0.30180169184082767,45.0,45.00104064857878,False,False
2.14,49433.63249578861,96.40005229041073,141.99530883206904,0.30180169184082767,0.30180169184082767,45.0,45.00105009692887,False,False
2.15,49432.20820248607,96.8500527180524,142.42919111582782,0.30180169184082767,0.30180169184082767,45.0,45.001059501376474,False,False
2.16,49430.77957034462,97.3000532395233,142.8630741370675,0.30180169184082767,0.30180169184082767,45.0,45.00106886232765,False,False
2.17,49429.3465993571,97.75005385439043,143.29695787142842,0.30180169184082767,0.30180169184082767,45.0,45.00107818018286,False,False
2.18,49427.90928951658,98.20005456222485,143.73084229469603,0.30180169184082767,0.30180169184082767,45.0,45.00108745533705,False,False
2.19,49426.467640816394,98.65005536260148,144.16472738279845,0.30180169184082767,0.30180169184082767,45.0,45.00109668817979,False,False
